,num1(100),num1(10),num1(1),num2(100),num2(10),num2(1),+/-
32241,9,9,3,5,3,2,0
32242,2,5,5,2,8,7,0
32243,8,4,2,2,3,5,0
32244,0,1,0,0,1,7,0
32245,0,9,9,0,8,2,0
32246,1,2,5,8,6,6,0
32247,4,7,7,8,3,7,0
32248,3,3,2,7,5,8,0
32249,4,1,0,7,1,4,0
32250,9,2,5,0,0,6,0
32251,7,8,9,9,7,5,0
32252,9,7,3,1,8,2,0
32253,1,8,8,7,3,2,0
32254,6,4,0,0,2,0,0
32255,3,5,4,7,4,6,0
32256,3,6,7,3,7,5,0
32257,3,7,5,7,8,2,0
32258,5,1,4,3,1,2,0
32259,6,4,3,9,5,8,0
32260,8,8,4,5,0,7,0
32261,8,1,3,1,2,6,0
32262,1,9,8,6,6,6,0
32263,6,8,9,9,8,3,0
32264,6,7,4,2,0,7,0
32265,1,8,7,8,4,3,0
32266,5,0,0,5,3,4,0
32267,5,9,2,5,7,0,0
32268,2,5,8,7,6,5,0
32269,0,6,0,5,4,3,0
32270,8,4,5,4,4,0,0
32271,9,7,9,8,1,4,0
32272,4,6,5,4,5,6,0
32273,4,0,4,4,4,6,0
32274,2,4,4,2,0,5,0
32275,4,4,7,7,3,5,0
32276,0,6,8,7,9,7,0
32277,6,3,7,5,6,9,0
32278,2,6,4,0,0,5,0
32279,3,8,9,1,9,5,0
32280,6,9,4,7,9,1,0
32281,0,6,1,0,3,4,0
32282,8,9,3,2,5,0,0
32283,0,3,1,5,4,6,0
32284,7,1,7,3,9,6,0
32285,0,4,0,0,8,8,0
32286,1,1,2,8,7,4,0
32287,9,7,2,1,9,8,0
32288,7,5,2,6,3,8,0
32289,5,5,4,3,3,3,0
32290,5,4,4,5,5,5,0
32291,0,1,3,2,1,2,0
32292,8,8,1,8,8,8,0
32293,1,6,4,5,2,2,0
32294,0,6,6,3,5,4,0
32295,9,2,3,6,9,0,0
32296,1,7,3,6,3,3,0
32297,0,5,4,7,5,0,0
32298,7,2,8,6,6,8,0
32299,8,0,6,5,5,6,0
32300,7,8,1,5,2,9,0
32301,1,9,6,7,2,2,0
32302,7,2,7,4,7,7,0
32303,0,0,4,4,5,2,0
32304,4,0,1,2,9,9,0
32305,0,6,4,1,6,9,0
32306,3,5,2,6,8,3,0
32307,9,5,8,3,6,2,0
32308,5,3,4,5,0,6,0
32309,6,1,1,9,1,6,0
32310,7,5,2,4,1,5,0
32311,6,8,1,5,8,9,0
32312,6,4,0,6,7,2,0
32313,3,3,9,9,0,0,0
32314,3,8,2,3,1,0,0
32315,9,1,9,7,3,1,0
32316,7,5,6,4,7,9,0
32317,5,5,5,1,2,3,0
32318,5,6,0,1,4,2,0
32319,6,1,8,7,4,3,0
32320,8,5,2,5,1,6,0
32321,1,9,5,7,1,3,0
32322,5,0,6,7,4,5,0
32323,7,5,1,7,9,6,0
32324,7,7,0,0,6,2,0
32325,0,2,7,0,1,4,0
32326,9,3,6,3,2,7,0
32327,8,6,7,9,1,9,0
32328,2,7,3,6,2,8,0
32329,6,4,6,2,2,4,0
32330,2,7,6,9,5,5,0
32331,4,4,2,4,4,9,0
32332,0,5,2,4,5,0,0
32333,7,5,4,9,8,5,0
32334,6,8,8,8,0,9,0
32335,3,4,9,3,9,4,0
32336,3,0,1,5,1,5,0
32337,9,1,6,2,6,8,0
32338,4,2,0,3,8,4,0
32339,2,9,7,7,1,6,0
32340,8,7,4,9,6,3,0
32341,9,8,2,2,6,8,0
32342,4,7,2,8,2,1,0
32343,4,3,2,4,3,7,0
32344,3,2,4,8,0,7,0
32345,8,4,0,2,6,2,0
32346,1,4,3,3,2,3,0
32347,9,3,2,1,7,6,0
32348,6,2,2,2,5,1,0
32349,5,8,1,8,5,5,0
32350,0,4,1,1,7,5,0
32351,2,8,9,2,4,1,0
32352,1,4,8,7,5,5,0
32353,0,5,2,2,0,5,0
32354,5,7,8,1,4,9,0
32355,9,3,8,9,9,1,0
32356,3,5,9,6,0,2,0
32357,1,3,1,1,6,9,0
32358,8,0,0,4,8,6,0
32359,0,5,1,5,6,4,0
32360,8,5,0,3,0,7,0
32361,4,3,1,5,3,4,0
32362,4,5,6,9,7,9,0
32363,8,8,0,8,5,5,0
32364,3,6,1,2,1,8,0
32365,0,0,0,8,3,7,0
32366,0,8,7,3,4,6,0
32367,4,8,7,8,7,4,0
32368,0,7,1,9,7,2,0
32369,8,1,4,3,6,1,0
32370,4,0,4,0,6,2,0
32371,2,9,6,9,6,3,0
32372,9,3,4,7,5,3,0
32373,4,1,7,7,9,6,0
32374,6,5,5,1,1,7,0
32375,0,7,3,5,9,0,0
32376,4,8,6,6,2,6,0
32377,4,4,4,4,9,1,0
32378,6,1,9,5,1,2,0
32379,3,1,6,2,9,1,0
32380,2,1,0,5,3,1,0
32381,2,4,1,2,8,5,0
32382,5,3,1,9,2,7,0
32383,9,1,6,5,2,2,0
32384,7,3,8,2,9,8,0
32385,0,3,3,7,1,4,0
32386,5,4,1,8,3,7,0
32387,6,6,2,6,1,1,0
32388,4,2,6,2,2,3,0
32389,3,1,6,2,6,4,0
32390,7,4,2,7,2,5,0
32391,0,7,5,9,1,6,0
32392,8,6,3,2,2,4,0
32393,9,8,1,6,0,4,0
32394,6,3,6,5,8,5,0
32395,1,3,2,2,7,1,0
32396,5,8,0,9,4,0,0
32397,6,1,8,3,5,3,0
32398,6,9,7,9,6,8,0
32399,7,6,5,8,3,3,0
32400,4,2,0,9,0,1,0
32401,2,5,8,0,6,7,0
32402,1,0,9,1,6,1,0
32403,5,6,1,8,3,6,0
32404,5,1,2,2,9,6,0
32405,7,7,3,9,1,1,0
32406,0,7,6,2,0,5,0
32407,7,8,8,6,6,7,0
32408,6,2,6,0,7,2,0
32409,6,6,6,9,2,4,0
32410,9,4,1,1,5,3,0
32411,3,4,9,5,6,2,0
32412,1,6,1,5,8,9,0
32413,0,3,1,9,6,8,0
32414,3,5,9,8,7,4,0
32415,8,8,1,6,6,0,0
32416,5,8,5,6,5,1,0
32417,3,1,8,6,7,3,0
32418,8,1,6,1,4,2,0
32419,2,3,0,3,5,8,0
32420,6,5,5,3,1,0,0
32421,7,3,8,4,6,7,0
32422,4,6,8,7,7,3,0
32423,7,0,1,0,9,9,0
32424,0,0,9,7,1,5,0
32425,4,2,5,7,5,6,0
32426,7,4,3,3,1,8,0
32427,9,9,9,6,6,5,0
32428,6,9,9,9,6,2,0
32429,2,1,3,4,9,3,0
32430,3,7,3,1,1,3,0
32431,1,1,4,4,1,5,0
32432,4,7,7,9,7,9,0
32433,4,7,1,0,0,5,0
32434,6,7,4,7,7,0,0
32435,5,6,6,5,6,0,0
32436,5,6,8,8,2,7,0
32437,8,9,3,6,8,4,0
32438,3,5,9,7,5,1,0
32439,0,6,2,9,8,7,0
32440,6,3,1,3,2,0,0
32441,3,4,0,8,0,1,0
32442,9,8,3,1,4,2,0
32443,1,5,1,5,6,6,0
32444,1,6,1,0,2,5,0
32445,1,2,0,3,6,4,0
32446,0,8,5,0,7,5,0
32447,3,5,2,9,6,4,0
32448,5,6,0,8,7,0,0
32449,5,1,3,3,4,3,0
32450,4,2,5,3,0,2,0
32451,1,1,8,9,1,5,0
32452,0,2,5,6,8,0,0
32453,4,1,7,7,6,0,0
32454,5,5,2,4,6,4,0
32455,8,5,9,0,1,5,0
32456,9,6,0,7,3,1,0
32457,8,8,4,7,1,1,0
32458,3,4,6,1,0,6,0
32459,4,2,9,3,9,7,0
32460,1,0,1,1,5,5,0
32461,0,2,2,8,6,7,0
32462,0,8,1,3,3,8,0
32463,3,3,3,2,8,8,0
32464,9,9,3,1,4,4,0
32465,1,2,2,4,0,8,0
32466,7,9,5,4,4,2,0
32467,2,7,9,7,0,5,0
32468,2,6,8,9,5,6,0
32469,9,2,9,5,5,2,0
32470,9,7,9,8,4,9,0
32471,9,2,9,1,5,1,0
32472,5,8,1,2,4,0,0
32473,1,4,6,9,5,1,0
32474,0,5,5,3,6,8,0
32475,8,5,7,2,6,3,0
32476,2,5,9,8,3,3,0
32477,0,1,7,2,3,7,0
32478,3,0,5,0,8,4,0
32479,7,0,0,8,3,2,0
32480,3,7,1,8,6,1,0
32481,6,3,7,6,6,7,0
32482,9,9,5,7,9,2,0
32483,7,2,5,0,0,9,0
32484,7,7,7,8,3,5,0
32485,5,6,6,0,5,1,0
32486,1,9,8,8,3,0,0
32487,8,8,5,9,2,5,0
32488,0,1,0,0,5,4,0
32489,5,4,7,1,7,1,0
32490,1,9,8,0,2,9,0
32491,4,6,3,7,6,7,0
32492,0,0,3,7,8,8,0
32493,7,4,4,8,1,5,0
32494,4,6,4,1,6,9,0
32495,8,9,7,6,1,8,0
32496,6,4,7,9,2,5,0
32497,2,0,4,8,3,3,0
32498,3,1,9,3,6,3,0
32499,2,3,6,5,9,0,0
32500,7,4,1,4,0,3,0
32501,3,8,4,8,0,4,0
32502,0,2,8,1,6,0,0
32503,9,3,1,0,6,6,0
32504,3,6,4,8,5,2,0
32505,9,9,8,8,1,9,0
32506,3,2,2,2,0,8,0
32507,8,3,5,3,3,8,0
32508,8,3,5,1,5,4,0
32509,5,2,5,4,1,3,0
32510,9,0,0,4,7,7,0
32511,9,0,3,2,1,2,0
32512,7,2,8,3,6,1,0
32513,8,0,5,2,1,7,0
32514,3,8,2,5,8,2,0
32515,9,1,9,8,9,8,0
32516,4,2,3,4,2,4,0
32517,3,5,7,4,0,8,0
32518,2,2,1,7,7,5,0
32519,1,4,8,1,2,5,0
32520,5,0,0,6,9,9,0
32521,2,6,5,7,5,8,0
32522,5,8,9,2,3,0,0
32523,8,1,4,7,2,5,0
32524,0,5,0,5,1,8,0
32525,8,3,9,5,8,5,0
32526,9,8,7,5,0,9,0
32527,3,0,4,7,7,9,0
32528,0,7,5,5,6,9,0
32529,0,9,6,7,6,8,0
32530,9,6,4,6,3,9,0
32531,6,8,6,5,0,0,0
32532,9,1,4,4,3,3,0
32533,1,3,2,1,5,3,0
32534,8,7,1,0,0,4,0
32535,1,6,7,0,6,7,0
32536,7,8,4,6,1,5,0
32537,2,4,8,2,8,1,0
32538,1,8,9,6,8,6,0
32539,6,9,1,5,5,8,0
32540,2,7,0,0,8,3,0
32541,1,3,2,6,6,1,0
32542,3,0,3,0,9,9,0
32543,5,4,1,1,8,8,0
32544,4,3,3,8,1,3,0
32545,0,7,2,1,3,7,0
32546,3,8,3,8,5,1,0
32547,6,6,4,8,0,7,0
32548,4,6,7,7,6,3,0
32549,3,9,0,0,0,5,0
32550,0,9,2,3,9,0,0
32551,4,8,3,1,2,7,0
32552,8,9,4,2,0,6,0
32553,5,1,2,4,2,8,0
32554,7,2,6,3,9,3,0
32555,4,9,9,8,2,4,0
32556,6,4,6,7,9,7,0
32557,9,2,2,6,7,7,0
32558,9,5,8,0,0,9,0
32559,1,8,0,1,5,6,0
32560,3,1,4,1,9,4,0
32561,2,0,9,5,1,6,0
32562,3,7,0,5,0,5,0
32563,4,3,9,6,7,6,0
32564,7,4,8,1,1,8,0
32565,4,6,4,9,1,5,0
32566,7,1,3,4,2,5,0
32567,5,0,3,9,8,0,0
32568,9,8,5,6,9,0,0
32569,3,8,0,3,0,0,0
32570,6,5,0,8,6,4,0
32571,5,7,5,1,2,7,0
32572,3,6,0,8,0,7,0
32573,8,4,3,6,5,2,0
32574,6,2,1,7,2,4,0
32575,6,6,6,2,1,1,0
32576,0,9,2,8,0,6,0
32577,7,9,1,1,0,3,0
32578,7,1,6,6,0,5,0
32579,8,9,6,9,3,2,0
32580,4,2,2,2,3,3,0
32581,9,0,8,5,5,6,0
32582,2,8,9,3,5,3,0
32583,1,4,8,6,7,9,0
32584,6,4,7,7,9,7,0
32585,4,0,2,9,2,4,0
32586,4,1,7,1,0,3,0
32587,7,9,3,9,0,0,0
32588,1,5,4,0,8,5,0
32589,9,8,6,5,7,5,0
32590,8,3,4,3,8,6,0
32591,3,6,0,0,7,1,0
32592,3,6,3,2,9,0,0
32593,2,5,4,6,9,9,0
32594,1,1,4,0,3,8,0
32595,1,3,5,7,2,5,0
32596,5,9,9,3,0,3,0
32597,7,9,8,5,5,6,0
32598,2,2,6,5,8,4,0
32599,0,6,8,0,2,5,0
32600,6,0,4,5,0,0,0
32601,7,2,2,9,7,8,0
32602,9,1,7,5,5,7,0
32603,7,4,1,0,3,0,0
32604,7,5,2,4,1,1,0
32605,3,2,1,0,9,1,0
32606,8,9,0,2,4,6,0
32607,4,2,0,0,6,5,0
32608,7,2,2,4,2,9,0
32609,4,0,5,5,9,0,0
32610,1,7,8,0,2,6,0
32611,4,3,2,7,2,3,0
32612,8,1,7,7,3,8,0
32613,9,3,1,7,3,6,0
32614,0,1,2,9,0,0,0
32615,0,9,2,4,8,7,0
32616,8,7,5,3,1,8,0
32617,2,2,1,8,9,8,0
32618,8,7,8,5,0,1,0
32619,6,5,4,3,2,4,0
32620,8,0,0,7,5,5,0
32621,8,9,8,3,6,4,0
32622,3,3,4,3,7,8,0
32623,2,6,0,1,0,0,0
32624,6,1,5,7,5,8,0
32625,1,2,3,7,7,4,0
32626,1,8,0,9,0,7,0
32627,3,6,8,7,8,8,0
32628,6,0,1,9,5,5,0
32629,5,3,5,3,0,9,0
32630,1,9,1,9,7,2,0
32631,4,2,3,9,7,3,0
32632,5,9,6,2,9,2,0
32633,6,3,0,4,1,7,0
32634,6,0,9,0,8,3,0
32635,3,0,0,4,9,6,0
32636,5,7,1,1,9,5,0
32637,5,6,3,8,4,1,0
32638,3,7,0,2,7,3,0
32639,3,6,7,4,9,4,0
32640,6,5,9,3,4,1,0
32641,6,2,3,1,1,3,0
32642,7,9,6,8,9,6,0
32643,9,4,7,2,0,0,0
32644,4,5,3,5,9,3,0
32645,9,3,3,9,5,6,0
32646,3,7,4,6,2,0,0
32647,4,8,4,8,0,4,0
32648,3,7,7,8,4,0,0
32649,1,6,3,2,4,2,0
32650,9,2,4,3,1,3,0
32651,1,2,6,3,7,3,0
32652,4,4,1,5,5,4,0
32653,3,4,7,1,3,0,0
32654,2,6,7,6,2,5,0
32655,6,8,8,5,1,4,0
32656,2,4,6,9,6,1,0
32657,6,7,6,6,8,5,0
32658,3,8,6,1,5,2,0
32659,6,7,9,5,7,3,0
32660,2,5,6,4,2,4,0
32661,1,0,4,8,3,2,0
32662,2,7,8,6,3,2,0
32663,4,5,0,2,2,0,0
32664,2,2,6,2,3,3,0
32665,2,0,0,8,6,1,0
32666,4,7,0,7,6,0,0
32667,2,3,8,1,2,5,0
32668,2,5,9,0,1,3,0
32669,0,7,7,9,0,4,0
32670,5,9,7,6,2,0,0
32671,7,6,2,1,2,2,0
32672,4,5,4,3,0,4,0
32673,9,7,6,0,4,3,0
32674,9,6,9,1,5,3,0
32675,4,2,8,0,1,2,0
32676,5,5,3,0,1,5,0
32677,3,3,3,1,4,5,0
32678,4,8,2,9,9,8,0
32679,1,1,5,0,8,0,0
32680,4,3,2,6,9,5,0
32681,7,1,6,1,0,0,0
32682,6,1,9,7,5,8,0
32683,5,8,9,3,9,8,0
32684,5,2,8,2,7,1,0
32685,4,2,7,1,0,1,0
32686,3,0,2,0,2,4,0
32687,0,8,5,3,7,0,0
32688,1,4,0,1,0,6,0
32689,1,5,5,2,7,7,0
32690,7,6,6,5,8,5,0
32691,3,5,7,2,8,7,0
32692,3,1,1,5,4,4,0
32693,8,9,3,9,6,5,0
32694,1,9,8,5,8,7,0
32695,2,9,8,1,5,3,0
32696,1,4,7,9,2,2,0
32697,5,0,2,4,9,2,0
32698,1,1,4,7,9,2,0
32699,3,9,6,0,0,7,0
32700,6,7,2,3,9,5,0
32701,6,5,0,3,9,1,0
32702,7,2,7,2,8,0,0
32703,0,5,8,7,4,1,0
32704,1,3,2,5,6,6,0
32705,8,4,5,5,1,4,0
32706,0,7,6,3,5,9,0
32707,0,9,6,4,6,6,0
32708,3,5,6,1,3,2,0
32709,1,5,8,9,0,1,0
32710,8,3,1,1,8,7,0
32711,8,0,1,8,6,0,0
32712,6,1,9,0,6,7,0
32713,8,9,2,1,3,0,0
32714,3,9,6,0,3,9,0
32715,5,9,2,8,3,6,0
32716,7,4,2,8,5,6,0
32717,5,6,1,5,9,8,0
32718,4,3,9,8,2,3,0
32719,4,8,3,4,5,5,0
32720,3,8,2,2,9,5,0
32721,5,5,1,8,5,1,0
32722,2,4,4,2,8,5,0
32723,8,9,1,0,7,4,0
32724,6,5,1,3,7,5,0
32725,4,6,2,4,4,5,0
32726,4,2,7,4,3,3,0
32727,8,2,7,4,9,4,0
32728,1,0,5,7,8,8,0
32729,9,1,4,3,4,6,0
32730,3,3,3,5,0,1,0
32731,2,5,3,9,6,7,0
32732,2,0,1,0,2,1,0
32733,0,2,2,6,7,4,0
32734,7,7,3,2,0,7,0
32735,3,5,6,3,9,9,0
32736,1,1,2,2,9,0,0
32737,9,5,7,1,5,4,0
32738,5,8,6,6,4,6,0
32739,3,7,2,0,9,6,0
32740,8,0,6,1,8,7,0
32741,1,3,7,5,0,2,0
32742,0,9,7,1,7,8,0
32743,6,3,8,9,4,6,0
32744,3,5,9,0,9,9,0
32745,7,9,8,5,0,5,0
32746,9,2,8,7,7,8,0
32747,1,4,0,1,3,8,0
32748,7,1,6,5,7,9,0
32749,1,1,0,8,7,2,0
32750,2,9,0,4,5,1,0
32751,3,8,2,1,3,4,0
32752,3,8,1,1,9,4,0
32753,1,1,2,2,8,3,0
32754,5,8,3,1,8,7,0
32755,0,7,5,8,2,0,0
32756,7,7,0,2,8,0,0
32757,0,7,3,8,8,4,0
32758,7,9,4,0,6,7,0
32759,2,8,0,8,1,4,0
32760,1,8,0,6,7,2,0
32761,7,7,1,5,6,3,0
32762,7,8,1,9,1,4,0
32763,3,6,7,2,5,1,0
32764,4,4,4,1,9,8,0
32765,0,1,2,9,4,2,0
32766,0,1,6,6,9,0,0
32767,7,2,3,6,9,2,0
32768,2,6,7,8,0,1,0
32769,0,2,6,8,7,1,0
32770,4,5,9,3,2,4,0
32771,4,7,8,3,0,4,0
32772,9,3,8,0,0,0,0
32773,9,9,4,8,0,6,0
32774,7,3,6,1,1,7,0
32775,6,6,3,0,7,2,0
32776,6,0,4,6,5,7,0
32777,0,5,1,3,2,6,0
32778,2,3,4,6,2,7,0
32779,3,7,7,0,8,5,0
32780,7,1,8,5,4,4,0
32781,2,8,3,9,5,2,0
32782,5,1,4,2,9,2,0
32783,2,4,0,7,3,4,0
32784,6,8,6,3,4,7,0
32785,9,6,2,6,5,7,0
32786,5,9,1,6,7,4,0
32787,6,2,3,3,7,9,0
32788,5,1,1,5,3,6,0
32789,6,4,5,1,9,5,0
32790,2,4,1,4,0,3,0
32791,8,0,7,6,7,5,0
32792,7,7,5,6,7,7,0
32793,0,6,5,0,3,5,0
32794,0,7,4,4,9,8,0
32795,1,9,6,8,4,7,0
32796,1,7,3,1,5,3,0
32797,7,4,6,2,5,3,0
32798,8,6,4,2,8,9,0
32799,6,2,6,0,3,6,0
32800,5,2,0,4,1,3,0
32801,7,5,9,8,3,0,0
32802,1,1,8,5,8,8,0
32803,1,8,2,5,0,5,0
32804,8,9,6,3,9,2,0
32805,2,6,8,1,3,1,0
32806,5,9,3,6,4,1,0
32807,4,7,4,9,9,1,0
32808,2,9,6,5,1,1,0
32809,3,5,8,0,6,5,0
32810,3,0,8,4,5,8,0
32811,0,5,5,1,5,7,0
32812,1,9,1,5,0,9,0
32813,8,3,3,4,1,7,0
32814,9,0,3,2,6,8,0
32815,1,2,8,3,0,6,0
32816,6,0,0,0,2,5,0
32817,0,1,4,2,9,0,0
32818,0,2,4,0,3,0,0
32819,0,6,9,4,7,5,0
32820,8,2,4,5,6,1,0
32821,4,0,1,1,8,8,0
32822,7,8,6,6,6,5,0
32823,8,7,2,3,1,7,0
32824,2,3,6,4,5,6,0
32825,4,9,7,8,0,6,0
32826,6,1,2,4,8,0,0
32827,9,7,0,5,2,4,0
32828,5,4,4,7,7,0,0
32829,2,7,0,9,5,9,0
32830,5,9,4,3,5,4,0
32831,3,1,6,6,6,5,0
32832,3,8,3,8,6,7,0
32833,2,3,0,2,0,2,0
32834,4,0,9,1,8,6,0
32835,5,6,1,4,3,5,0
32836,9,4,6,8,8,2,0
32837,8,6,9,8,0,9,0
32838,5,6,8,6,6,8,0
32839,7,7,1,4,6,4,0
32840,1,9,6,5,9,2,0
32841,9,0,8,6,6,5,0
32842,2,9,6,4,4,7,0
32843,2,7,9,5,8,0,0
32844,2,7,4,4,0,8,0
32845,5,3,3,1,1,2,0
32846,0,1,8,9,9,8,0
32847,8,9,1,8,0,4,0
32848,9,1,2,4,9,3,0
32849,7,7,0,4,9,2,0
32850,3,0,5,2,7,7,0
32851,9,3,3,0,7,3,0
32852,5,4,1,1,9,4,0
32853,6,9,0,4,4,4,0
32854,0,3,7,1,8,5,0
32855,6,2,6,4,9,7,0
32856,4,1,0,0,5,5,0
32857,3,6,6,3,2,3,0
32858,5,5,2,1,6,7,0
32859,0,3,4,5,8,8,0
32860,2,7,2,8,3,3,0
32861,3,7,0,4,2,2,0
32862,5,9,2,5,4,4,0
32863,7,7,1,8,2,1,0
32864,5,7,6,0,3,2,0
32865,1,5,0,1,4,4,0
32866,3,3,4,1,1,6,0
32867,1,0,1,1,8,8,0
32868,0,1,4,2,4,1,0
32869,6,4,8,0,5,3,0
32870,6,2,8,3,2,7,0
32871,6,3,8,0,6,1,0
32872,9,0,0,0,7,0,0
32873,0,8,1,2,6,4,0
32874,4,1,8,0,6,8,0
32875,1,6,0,8,7,4,0
32876,5,5,3,0,5,1,0
32877,8,4,7,0,8,9,0
32878,9,2,0,0,0,1,0
32879,2,6,9,7,9,7,0
32880,4,1,4,2,2,7,0
32881,5,9,3,5,0,1,0
32882,4,4,6,4,3,8,0
32883,8,9,6,7,5,5,0
32884,2,6,9,4,8,5,0
32885,3,1,2,4,5,0,0
32886,3,7,9,7,8,5,0
32887,5,7,6,4,2,0,0
32888,8,4,0,5,2,2,0
32889,0,9,5,3,7,6,0
32890,5,1,1,6,7,0,0
32891,2,4,5,9,2,2,0
32892,3,8,1,6,8,5,0
32893,5,6,0,7,9,0,0
32894,1,5,3,7,3,0,0
32895,9,6,7,7,9,2,0
32896,8,4,4,5,7,0,0
32897,0,7,4,7,8,1,0
32898,2,2,1,6,4,8,0
32899,4,8,3,2,2,6,0
32900,4,6,0,3,1,3,0
32901,1,1,2,6,6,6,0
32902,0,9,7,7,4,6,0
32903,8,6,6,2,6,8,0
32904,4,0,4,7,3,4,0
32905,4,3,3,7,1,3,0
32906,3,7,1,4,2,7,0
32907,3,8,2,4,2,7,0
32908,8,7,8,4,6,2,0
32909,6,1,5,7,9,9,0
32910,0,4,5,3,2,6,0
32911,1,3,7,5,8,9,0
32912,2,1,3,7,4,9,0
32913,0,0,2,8,6,9,0
32914,7,4,8,4,2,3,0
32915,7,4,6,0,8,5,0
32916,7,8,2,9,0,5,0
32917,0,3,0,2,6,4,0
32918,2,8,5,6,4,6,0
32919,7,2,8,0,7,6,0
32920,1,9,2,2,8,3,0
32921,0,9,4,2,3,0,0
32922,2,9,8,5,6,9,0
32923,1,4,6,9,7,5,0
32924,6,9,4,0,3,7,0
32925,4,9,2,5,3,4,0
32926,6,0,4,7,9,1,0
32927,9,1,4,9,0,4,0
32928,2,1,7,3,7,5,0
32929,5,5,7,3,8,8,0
32930,9,5,6,4,2,3,0
32931,6,1,4,1,4,7,0
32932,9,5,7,2,1,7,0
32933,0,4,3,0,1,9,0
32934,4,1,8,5,0,2,0
32935,8,4,2,5,0,3,0
32936,7,6,2,2,6,3,0
32937,8,7,4,6,2,9,0
32938,1,1,6,4,0,1,0
32939,1,5,0,1,4,7,0
32940,3,5,6,7,5,4,0
32941,7,5,0,4,9,8,0
32942,1,8,8,2,9,5,0
32943,4,9,3,0,1,3,0
32944,1,0,5,3,9,8,0
32945,5,6,6,3,0,4,0
32946,9,8,9,7,8,8,0
32947,8,6,9,7,8,7,0
32948,7,0,9,5,5,9,0
32949,0,2,3,1,0,6,0
32950,9,3,3,5,4,4,0
32951,3,0,6,1,5,0,0
32952,7,6,2,6,5,5,0
32953,4,9,8,3,1,2,0
32954,0,4,0,5,7,9,0
32955,3,0,2,7,8,5,0
32956,4,0,8,9,2,6,0
32957,3,8,8,2,4,9,0
32958,4,0,9,0,5,2,0
32959,6,5,5,5,4,1,0
32960,0,8,3,4,0,1,0
32961,4,9,5,6,1,2,0
32962,7,1,2,1,2,5,0
32963,4,8,9,9,9,1,0
32964,9,2,7,7,6,2,0
32965,8,4,1,1,7,2,0
32966,8,4,4,0,5,7,0
32967,5,9,9,2,1,8,0
32968,3,6,8,7,2,8,0
32969,7,9,5,7,9,4,0
32970,3,8,7,7,5,0,0
32971,1,6,2,0,6,5,0
32972,0,2,1,8,6,3,0
32973,1,2,9,4,2,6,0
32974,1,4,9,2,7,8,0
32975,2,7,2,7,2,1,0
32976,2,7,4,3,7,4,0
32977,5,0,2,6,7,5,0
32978,3,7,2,5,7,5,0
32979,1,2,5,4,7,0,0
32980,3,2,9,5,7,4,0
32981,9,3,8,0,3,4,0
32982,8,3,1,8,6,6,0
32983,4,3,3,0,9,0,0
32984,5,0,5,8,5,7,0
32985,5,2,0,8,3,3,0
32986,6,3,1,0,5,1,0
32987,3,6,0,5,0,7,0
32988,6,7,4,0,0,6,0
32989,7,7,8,1,4,9,0
32990,6,0,9,9,7,8,0
32991,9,7,8,6,9,7,0
32992,3,1,6,8,7,5,0
32993,6,6,8,0,3,6,0
32994,9,4,8,6,2,3,0
32995,4,9,4,4,8,3,0
32996,5,7,9,6,5,5,0
32997,1,0,9,0,7,0,0
32998,9,6,4,8,9,4,0
32999,4,0,9,4,7,5,0
33000,3,7,7,5,7,1,0
33001,6,6,2,6,5,1,0
33002,3,5,6,0,6,8,0
33003,7,4,3,0,6,6,0
33004,9,9,4,9,7,3,0
33005,2,0,1,7,6,2,0
33006,4,7,6,9,9,6,0
33007,2,0,7,9,4,0,0
33008,0,0,2,8,4,8,0
33009,2,2,8,3,3,5,0
33010,1,4,1,9,2,3,0
33011,4,1,8,0,9,1,0
33012,5,2,8,8,2,6,0
33013,8,4,1,0,9,9,0
33014,9,5,2,3,6,6,0
33015,4,8,6,4,4,7,0
33016,4,7,0,4,7,1,0
33017,8,7,0,5,3,1,0
33018,1,4,7,9,7,6,0
33019,1,5,2,2,5,3,0
33020,5,8,2,5,4,3,0
33021,5,1,0,2,7,3,0
33022,4,0,9,6,9,0,0
33023,9,4,3,3,0,5,0
33024,1,8,6,0,3,5,0
33025,5,1,2,3,8,0,0
33026,5,2,7,8,8,8,0
33027,0,2,5,8,7,4,0
33028,7,7,3,8,3,6,0
33029,2,9,2,2,2,5,0
33030,3,2,2,5,3,2,0
33031,6,1,9,0,0,0,0
33032,8,2,6,3,3,5,0
33033,9,7,9,3,0,7,0
33034,2,5,1,7,1,4,0
33035,8,9,9,3,0,2,0
33036,5,8,0,8,6,3,0
33037,4,7,3,7,3,7,0
33038,1,3,9,1,3,5,0
33039,0,2,8,3,1,9,0
33040,4,9,1,5,1,1,0
33041,0,0,2,6,3,3,0
33042,3,9,1,6,8,4,0
33043,1,1,7,6,6,7,0
33044,4,9,9,5,6,7,0
33045,5,8,4,6,3,0,0
33046,4,9,4,0,2,5,0
33047,0,2,1,2,0,4,0
33048,8,9,1,6,5,5,0
33049,1,3,5,8,1,1,0
33050,8,8,3,3,3,5,0
33051,5,6,5,6,4,5,0
33052,5,3,2,9,0,8,0
33053,7,4,9,7,3,5,0
33054,0,0,6,7,9,8,0
33055,2,2,3,9,7,4,0
33056,0,0,3,2,5,9,0
33057,8,7,1,2,7,4,0
33058,2,9,3,8,7,6,0
33059,2,0,4,4,6,1,0
33060,4,1,3,0,8,4,0
33061,8,2,3,4,1,3,0
